time,Actual,Simulation,Error
22:30,41.2875,41.08236,0.499338402
22:32,41.35,41.2358,0.276943821
22:34,41.2875,41.21881,0.166647218
22:36,41.925,41.88048,0.106302507
22:38,41.525,41.27602,0.603207383
22:40,41.725,41.54286,0.438438759
22:42,41.6625,41.49048,0.414601133
22:44,41.55,41.36336,0.451220597
22:46,41.55,41.32986,0.532641533
22:48,41.55,41.39809,0.366949296
22:50,41.6625,41.49114,0.413003836
22:52,41.575,41.34973,0.544791949
22:54,42.075,41.79273,0.67540455
22:56,42.45,42.09529,0.842635839
22:58,42.275,42.02096,0.604555441
23:00,42.5625,42.21771,0.816695174
23:02,42.9375,42.62465,0.733964971
23:04,42.7375,42.42475,0.737187609
23:06,42.5875,42.19898,0.920685761
23:08,42.975,42.57987,0.927973712
23:10,42.7125,42.33162,0.899752951
23:12,42.675,42.30157,0.882780474
23:14,42.8875,42.50846,0.891681326
23:16,42.8875,42.40276,1.143180302
23:18,42.8,42.29332,1.198014249
23:20,42.5375,42.29159,0.581463123
23:22,42.425,42.13054,0.698922919
23:24,42.675,42.23211,1.04870441
23:26,42.5,42.15894,0.808986184
23:28,42.5875,42.16022,1.013467197
23:30,43.1125,42.72491,0.907175697
23:32,42.8875,42.47213,0.977982503
23:34,42.975,42.61145,0.85317444
23:36,43.4,42.88392,1.203434761
23:38,43.4375,43.05465,0.889218702
23:40,43.1125,42.68622,0.998636094
23:42,42.975,42.22319,1.780561819
23:44,42.5875,42.04562,1.288790604
23:46,42.8875,42.39261,1.167396865
23:48,42.8875,42.82159,0.153917685
