time,Actual,Simulation,Error
20:58,11.16225,11.18835,0.233823826
21:00,11.16949,11.24662,0.690541824
21:02,11.22607,11.32316,0.86486188
21:04,11.19745,11.27146,0.660954057
21:06,11.11297,11.17296,0.539819688
21:08,11.12992,11.12674,0.028571634
21:10,11.277,11.25456,0.198989093
21:12,11.32339,11.37878,0.489164464
21:14,12.087,11.97887,0.894597501
21:16,12.28638,12.28516,0.009929695
21:18,12.41814,12.42683,0.069978274
21:20,12.5339,12.51262,0.169779558
21:22,12.28391,12.43283,1.212317576
21:24,12.19798,12.26375,0.539187636
21:26,12.0983,12.24512,1.21355893
21:28,12.0274,12.24526,1.811364052
21:30,12.01527,12.14681,1.094773567
21:32,12.01094,12.06769,0.472485917
21:34,11.81606,12.01479,1.681863498
21:36,11.74759,11.91842,1.4541706
21:38,11.66937,11.81616,1.257908525
21:40,11.83184,11.93687,0.887689489
21:42,11.76864,11.92082,1.293097588
21:44,11.82546,11.87991,0.460447205
21:46,11.803,11.96828,1.400321952
21:48,11.78094,11.95014,1.436218163
21:50,11.835,11.93053,0.807182087
21:52,11.59057,11.79875,1.79611529
21:54,11.51432,11.74131,1.971371301
21:56,11.61553,11.81656,1.730700192
21:58,11.51346,11.75275,2.078350036
22:00,11.63925,11.65863,0.166505574
22:02,11.65716,11.87784,1.893085451
22:04,11.79539,11.94781,1.292199749
22:06,12.05872,11.97762,0.672542359
22:08,11.89529,12.06146,1.396939461
22:10,11.74996,11.91987,1.446047476
22:12,11.64548,11.79628,1.294923009
22:14,11.75559,11.83791,0.700262598
22:16,11.6395,11.81406,1.499720778
22:18,11.79805,11.91294,0.973804993
22:20,11.75356,11.76418,0.090355603
22:22,11.80745,11.89024,0.701167483
22:24,11.85019,11.96853,0.998633777
22:26,11.79851,11.90614,0.912233833
22:28,11.81605,11.94202,1.066092307
22:30,11.75425,11.86878,0.974370972
22:32,11.82425,11.88329,0.499312853
22:34,11.8879,11.89365,0.048368509
22:36,11.98704,12.07398,0.725283306
22:38,11.77371,11.96003,1.582508827
22:40,11.79759,11.98254,1.567693063
22:42,11.85353,11.9857,1.115026494
22:44,11.81591,11.94685,1.10816687
22:46,11.91772,11.91869,0.008139141
22:48,11.95336,11.93011,0.19450598
22:50,11.93758,11.95489,0.145004264
22:52,11.89673,11.91568,0.159287468
22:54,11.95593,12.00062,0.373789408
22:56,11.9592,12.08899,1.085273262
22:58,12.02444,12.0944,0.581815037
23:00,12.19169,12.13554,0.460559611
23:02,12.29803,12.25808,0.324848777
23:04,12.37528,12.25073,1.006441874
23:06,12.25223,12.18267,0.567733384
23:08,12.33924,12.26131,0.631562398
23:10,12.36665,12.22768,1.123748145
23:12,12.40861,12.20572,1.635074356
